MMSI,일시,위도,경도,SOG,COG,Heading,거리
juA2dq+E82VLHPvupVGohg==,2020-03-10 01:37:14,35.1031383333333,129.059665,0.0,272.2,511,2.100880771924232
bK8F48ndh8Dl9Bu3oieW5A==,2020-03-10 01:37:14,35.0978216666667,129.065381666667,102.3,360.0,511,1.4995922027637536
ZRZ3z57nB/VYZ9a8TUFoPg==,2020-03-10 01:37:15,35.0485333333333,129.05425,2.5,152.2,175,4.0253988689058655
McSRVfwQgs01icJ75bOrTA==,2020-03-10 01:37:15,35.0788433333333,128.993386666667,0.0,250.1,511,6.396507912371987
KveWBFM4U1kc1gEy0XGjiA==,2020-03-10 01:37:16,35.475835,129.402495,0.0,151.6,511,53.27795965466136
JN2qBUBPgaa02OjaSeZE5Q==,2020-03-10 01:37:16,35.0995833333333,129.061216666667,0.0,46.0,511,1.710194465586363
KveWBFM4U1kc1gEy0XGjiA==,2020-03-10 01:37:16,35.475835,129.402495,0.0,151.6,511,53.27862337428524
JN2qBUBPgaa02OjaSeZE5Q==,2020-03-10 01:37:16,35.0995833333333,129.061216666667,0.0,46.0,511,1.7096285490938616
KveWBFM4U1kc1gEy0XGjiA==,2020-03-10 01:37:16,35.475835,129.402495,0.0,151.6,511,53.30432486018659
JN2qBUBPgaa02OjaSeZE5Q==,2020-03-10 01:37:16,35.0995833333333,129.061216666667,0.0,46.0,511,1.7306012324129425
kDBnSuGX6kYxXd2T/S1C8Q==,2020-03-10 01:37:17,34.6713983333333,129.033248333333,1.7,183.8,148,45.86961822461934
aBA6Ln+vOjecHsEtYcMdxA==,2020-03-10 01:37:18,35.5249483333333,129.444096666667,0.0,12.6,113,59.93837891484537
aBA6Ln+vOjecHsEtYcMdxA==,2020-03-10 01:37:18,35.5249483333333,129.444096666667,0.0,12.6,113,59.94248283953635
aBA6Ln+vOjecHsEtYcMdxA==,2020-03-10 01:37:18,35.5249483333333,129.444096666667,0.0,12.6,113,59.92136530658264
J9/C7dJeuSSHYKqz+eHZ4g==,2020-03-10 01:37:20,35.0975283333333,129.575596666667,1.7,205.3,167,46.73632119400921
c2YvZtQ/z+e0LqCxqJWsNQ==,2020-03-10 01:37:20,35.0997833333333,129.06113,0.0,277.6,511,1.7338991451137176
KgjoMKzQtV7+C6LMemncyQ==,2020-03-10 01:37:20,35.08036,129.003821666667,0.0,303.8,355,5.4431065479752
4KdQUtyGiO2kQ5R9N3Ol4w==,2020-03-10 01:37:22,35.0976833333333,129.065683333333,0.0,61.9,0,1.513502965418735
bv44fr2kkSVIMCRHkoRhlQ==,2020-03-10 01:37:22,35.0827666666667,128.993216666667,0.0,128.9,186,6.398958843647948
4KdQUtyGiO2kQ5R9N3Ol4w==,2020-03-10 01:37:22,35.0976833333333,129.065683333333,0.0,61.9,0,1.517613147055596
bv44fr2kkSVIMCRHkoRhlQ==,2020-03-10 01:37:22,35.0827666666667,128.993216666667,0.0,128.9,186,6.395679985748502
RAb8Gy1WlpJNld1OqrEHHQ==,2020-03-10 01:37:23,35.0828666666667,128.993085,0.0,95.6,511,6.394969253522181
juA2dq+E82VLHPvupVGohg==,2020-03-10 01:37:23,35.103145,129.059656666667,0.0,273.3,511,2.132589276041395
CIua8RLUPGGA/95iwHa5FQ==,2020-03-10 01:37:23,35.098045,129.064856666667,0.0,333.0,511,1.549737146873444
RAb8Gy1WlpJNld1OqrEHHQ==,2020-03-10 01:37:23,35.0828666666667,128.993085,0.0,95.6,511,6.398108605280037
juA2dq+E82VLHPvupVGohg==,2020-03-10 01:37:23,35.103145,129.059656666667,0.0,273.3,511,2.1039059689832325
CIua8RLUPGGA/95iwHa5FQ==,2020-03-10 01:37:23,35.098045,129.064856666667,0.0,333.0,511,1.5202407331047851
RAb8Gy1WlpJNld1OqrEHHQ==,2020-03-10 01:37:23,35.0828666666667,128.993085,0.0,95.6,511,6.400241214571116
juA2dq+E82VLHPvupVGohg==,2020-03-10 01:37:23,35.103145,129.059656666667,0.0,273.3,511,2.1427416778914186
CIua8RLUPGGA/95iwHa5FQ==,2020-03-10 01:37:23,35.098045,129.064856666667,0.0,333.0,511,1.558598873024017
ZRZ3z57nB/VYZ9a8TUFoPg==,2020-03-10 01:37:25,35.0484333333333,129.0543,2.2,152.6,178,4.035098015335908
qwd6zWiXAaMNy8WnyC+ztw==,2020-03-10 01:37:25,35.105055,129.206498333333,11.2,39.1,41,13.268448602781444
bK8F48ndh8Dl9Bu3oieW5A==,2020-03-10 01:37:25,35.09782,129.065375,102.3,360.0,511,1.5396053969092292
aBA6Ln+vOjecHsEtYcMdxA==,2020-03-10 01:37:26,35.5249483333333,129.444096666667,0.0,12.6,113,59.91248068814203
KveWBFM4U1kc1gEy0XGjiA==,2020-03-10 01:37:26,35.4758366666667,129.402496666667,0.0,151.6,511,53.28457736551942
kDBnSuGX6kYxXd2T/S1C8Q==,2020-03-10 01:37:27,34.6713066666667,129.033253333333,1.8,179.3,148,45.87550057514746
JN2qBUBPgaa02OjaSeZE5Q==,2020-03-10 01:37:27,35.0995833333333,129.061216666667,0.0,34.0,511,1.7292827826692938
r7LfpHekoIyTij9iNfdK/A==,2020-03-10 01:37:27,35.0577016666667,128.998073333333,0.0,360.0,511,6.628592178103378
if8TozhkShFYSomJQhFbPQ==,2020-03-10 01:37:27,35.0459783333333,129.557945,10.7,220.6,218,45.31921439471266
kDBnSuGX6kYxXd2T/S1C8Q==,2020-03-10 01:37:27,34.6713066666667,129.033253333333,1.8,179.3,148,45.86831624156032
JN2qBUBPgaa02OjaSeZE5Q==,2020-03-10 01:37:27,35.0995833333333,129.061216666667,0.0,34.0,511,1.7354525919904706
r7LfpHekoIyTij9iNfdK/A==,2020-03-10 01:37:27,35.0577016666667,128.998073333333,0.0,360.0,511,6.620254607105999
if8TozhkShFYSomJQhFbPQ==,2020-03-10 01:37:27,35.0459783333333,129.557945,10.7,220.6,218,45.32449678916527
lgUpmIdgb/uQhvCyW+QiZw==,2020-03-10 01:37:28,34.8066333333333,129.206066666667,13.3,233.0,232,33.428940934570434
KgjoMKzQtV7+C6LMemncyQ==,2020-03-10 01:37:28,35.080355,129.003818333333,0.0,336.1,355,5.433390505379473
GIJ16soGSLqWaUHEyCTIaw==,2020-03-10 01:37:31,34.9915466666667,129.344163333333,5.9,212.1,216,27.61150739508055
YS+hKrEf8JrtYb652ltcMA==,2020-03-10 01:37:31,35.02585,129.0811,0.7,132.0,62,6.660417164993742
4KdQUtyGiO2kQ5R9N3Ol4w==,2020-03-10 01:37:32,35.0976833333333,129.065683333333,0.0,61.9,0,1.5183297799125461
bv44fr2kkSVIMCRHkoRhlQ==,2020-03-10 01:37:32,35.0827666666667,128.993216666667,0.0,128.9,186,6.4023268981965895
4KdQUtyGiO2kQ5R9N3Ol4w==,2020-03-10 01:37:32,35.0976833333333,129.065683333333,0.0,61.9,0,1.5132350136583415
bv44fr2kkSVIMCRHkoRhlQ==,2020-03-10 01:37:32,35.0827666666667,128.993216666667,0.0,128.9,186,6.399571083516291
Na1KG4x44GiA7NoI6rKu+A==,2020-03-10 01:37:34,35.0829616666667,128.993036666667,0.0,348.7,186,6.4049686364883325
RAb8Gy1WlpJNld1OqrEHHQ==,2020-03-10 01:37:34,35.0828783333333,128.9931,0.0,120.2,511,6.399436290218772
qwd6zWiXAaMNy8WnyC+ztw==,2020-03-10 01:37:34,35.10541,129.20686,10.9,41.0,42,13.30059270605796
juA2dq+E82VLHPvupVGohg==,2020-03-10 01:37:34,35.1031533333333,129.059656666667,0.0,195.7,511,2.1054258798246743
bK8F48ndh8Dl9Bu3oieW5A==,2020-03-10 01:37:34,35.0978233333333,129.065375,102.3,360.0,511,1.5010545227312433
KveWBFM4U1kc1gEy0XGjiA==,2020-03-10 01:37:35,35.4758366666667,129.402496666667,0.0,151.6,511,53.309548669608915
QVolkHAoZ1GeOr4vgBM+RA==,2020-03-10 01:37:35,35.0684,129.007391666667,0.0,0.0,511,5.382040778296548
aBA6Ln+vOjecHsEtYcMdxA==,2020-03-10 01:37:37,35.52495,129.444098333333,0.0,12.6,113,59.90453308603122
JN2qBUBPgaa02OjaSeZE5Q==,2020-03-10 01:37:37,35.0995833333333,129.0612,0.0,29.0,511,1.7058090464971645
if8TozhkShFYSomJQhFbPQ==,2020-03-10 01:37:37,35.0455983333333,129.557555,10.7,220.1,218,45.27687015907514
aBA6Ln+vOjecHsEtYcMdxA==,2020-03-10 01:37:37,35.52495,129.444098333333,0.0,12.6,113,59.93068968169862
JN2qBUBPgaa02OjaSeZE5Q==,2020-03-10 01:37:37,35.0995833333333,129.0612,0.0,29.0,511,1.7296679480025967
if8TozhkShFYSomJQhFbPQ==,2020-03-10 01:37:37,35.0455983333333,129.557555,10.7,220.1,218,45.284239723458896
aBA6Ln+vOjecHsEtYcMdxA==,2020-03-10 01:37:37,35.52495,129.444098333333,0.0,12.6,113,59.93516151392127
JN2qBUBPgaa02OjaSeZE5Q==,2020-03-10 01:37:37,35.0995833333333,129.0612,0.0,29.0,511,1.7326395726896116
if8TozhkShFYSomJQhFbPQ==,2020-03-10 01:37:37,35.0455983333333,129.557555,10.7,220.1,218,45.28696120100715
kDBnSuGX6kYxXd2T/S1C8Q==,2020-03-10 01:37:38,34.6712183333333,129.033236666667,2.1,175.9,148,45.88708024164462
r7LfpHekoIyTij9iNfdK/A==,2020-03-10 01:37:38,35.05768,128.998076666667,0.0,360.0,511,6.63079894791363
lgUpmIdgb/uQhvCyW+QiZw==,2020-03-10 01:37:39,34.8062333333333,129.2054,13.3,233.0,232,33.455258517497654
Xyym/MOjrbFL8WS8bIQb+w==,2020-03-10 01:37:39,35.4327116666667,129.462476666667,0.3,122.9,29,53.053680198668886
PDVEsQr2HNmI7A0Fa9S58w==,2020-03-10 01:37:39,35.0712333333333,128.8305,0.0,139.5,78,21.281171950964357
KgjoMKzQtV7+C6LMemncyQ==,2020-03-10 01:37:39,35.0803516666667,129.003818333333,0.0,322.5,355,5.442000168627361
YS+hKrEf8JrtYb652ltcMA==,2020-03-10 01:37:42,35.0258166666667,129.081133333333,0.7,133.0,61,6.664567807553107
YS+hKrEf8JrtYb652ltcMA==,2020-03-10 01:37:42,35.0258166666667,129.081133333333,0.7,133.0,61,6.67268778756425
YS+hKrEf8JrtYb652ltcMA==,2020-03-10 01:37:42,35.0258166666667,129.081133333333,0.7,133.0,61,6.6673497802815005
RAb8Gy1WlpJNld1OqrEHHQ==,2020-03-10 01:37:43,35.0828616666667,128.993093333333,0.0,77.0,511,6.399815933478149
McSRVfwQgs01icJ75bOrTA==,2020-03-10 01:37:43,35.078845,128.993385,0.0,250.1,511,6.398256210006641
juA2dq+E82VLHPvupVGohg==,2020-03-10 01:37:43,35.103155,129.059663333333,0.0,256.3,511,2.1428779286387765
bK8F48ndh8Dl9Bu3oieW5A==,2020-03-10 01:37:45,35.09782,129.065376666667,102.3,360.0,511,1.5406088428843643
bK8F48ndh8Dl9Bu3oieW5A==,2020-03-10 01:37:45,35.09782,129.065376666667,102.3,360.0,511,1.5233492604518275
aBA6Ln+vOjecHsEtYcMdxA==,2020-03-10 01:37:47,35.5249516666667,129.444101666667,0.0,12.6,113,59.93857742154757
aBA6Ln+vOjecHsEtYcMdxA==,2020-03-10 01:37:47,35.5249516666667,129.444101666667,0.0,12.6,113,59.9329514286994
GIJ16soGSLqWaUHEyCTIaw==,2020-03-10 01:37:50,34.9910466666667,129.34378,5.9,214.1,218,27.61692609207167
uu30XIvAe9g4uvSQozBJNQ==,2020-03-10 01:37:50,35.04915,129.04245,5.4,33.9,35,4.306254118024058
c2YvZtQ/z+e0LqCxqJWsNQ==,2020-03-10 01:37:50,35.0997766666667,129.061115,0.0,284.1,511,1.7506770332488795
GIJ16soGSLqWaUHEyCTIaw==,2020-03-10 01:37:50,34.9910466666667,129.34378,5.9,214.1,218,27.606247599416932
uu30XIvAe9g4uvSQozBJNQ==,2020-03-10 01:37:50,35.04915,129.04245,5.4,33.9,35,4.332953311678035
c2YvZtQ/z+e0LqCxqJWsNQ==,2020-03-10 01:37:50,35.0997766666667,129.061115,0.0,284.1,511,1.7327311177741116
3cl7hSk5qfv1qi8M55HDSg==,2020-03-10 01:37:53,35.5059683333333,129.436005,0.0,142.2,49,57.784222228181626
RAb8Gy1WlpJNld1OqrEHHQ==,2020-03-10 01:37:54,35.0828566666667,128.993078333333,0.0,75.0,511,6.399200902456512
qwd6zWiXAaMNy8WnyC+ztw==,2020-03-10 01:37:54,35.1061766666667,129.207671666667,10.7,38.8,41,13.39688290943734
McSRVfwQgs01icJ75bOrTA==,2020-03-10 01:37:54,35.078845,128.993385,0.0,250.1,511,6.396205036668319
juA2dq+E82VLHPvupVGohg==,2020-03-10 01:37:54,35.1031533333333,129.05967,0.0,255.8,511,2.143215662637148
CIua8RLUPGGA/95iwHa5FQ==,2020-03-10 01:37:54,35.0980433333333,129.064853333333,0.0,47.0,511,1.5585438354585
jOqPaAXg8RR5WQR+8KNNiA==,2020-03-10 01:37:54,35.428435,129.44118,0.1,140.2,2,51.40738909705632
KveWBFM4U1kc1gEy0XGjiA==,2020-03-10 01:37:56,35.475835,129.402498333333,0.0,151.6,511,53.30403692318938
JN2qBUBPgaa02OjaSeZE5Q==,2020-03-10 01:37:56,35.0995833333333,129.0612,0.0,33.0,511,1.7310702751196638
EXguJqd4llBHhHBUNeWCOQ==,2020-03-10 01:37:56,35.0803166666667,128.993303333333,0.0,226.6,64,6.397996065084225
aBA6Ln+vOjecHsEtYcMdxA==,2020-03-10 01:37:57,35.5249533333333,129.444101666667,0.0,12.6,113,59.92302687471409
kDBnSuGX6kYxXd2T/S1C8Q==,2020-03-10 01:37:57,34.6710266666667,129.033258333333,2.3,170.3,149,45.92005592586567
aBA6Ln+vOjecHsEtYcMdxA==,2020-03-10 01:37:57,35.5249533333333,129.444101666667,0.0,12.6,113,59.90791353237991
kDBnSuGX6kYxXd2T/S1C8Q==,2020-03-10 01:37:57,34.6710266666667,129.033258333333,2.3,170.3,149,45.92990269787313
aBA6Ln+vOjecHsEtYcMdxA==,2020-03-10 01:37:57,35.5249533333333,129.444101666667,0.0,12.6,113,59.93603008232601
kDBnSuGX6kYxXd2T/S1C8Q==,2020-03-10 01:37:57,34.6710266666667,129.033258333333,2.3,170.3,149,45.904857334817585
r7LfpHekoIyTij9iNfdK/A==,2020-03-10 01:37:58,35.0576566666667,128.998078333333,0.0,360.0,511,6.60474044489797
NOqZW0lkww1HNis9FqiV+A==,2020-03-10 01:37:58,34.8854783333333,128.700206666667,0.0,360.0,511,39.78058527556335
if8TozhkShFYSomJQhFbPQ==,2020-03-10 01:37:58,35.044825,129.556798333333,10.7,218.7,217,45.25471777418638
c2YvZtQ/z+e0LqCxqJWsNQ==,2020-03-10 01:37:59,35.0997683333333,129.061095,0.0,193.6,511,1.7336728840082871
Q0H8h8OnqFT5YT5shKtogA==,2020-03-10 01:38:02,34.8430533333333,128.880435,15.3,150.7,148,31.537274175916153
J9/C7dJeuSSHYKqz+eHZ4g==,2020-03-10 01:38:02,35.0972166666667,129.57543,1.7,204.1,167,46.70955564069632
bv44fr2kkSVIMCRHkoRhlQ==,2020-03-10 01:38:02,35.0827666666667,128.993216666667,0.0,128.9,185,6.405813181650805
4KdQUtyGiO2kQ5R9N3Ol4w==,2020-03-10 01:38:03,35.0976833333333,129.065683333333,0.0,61.9,0,1.5292222882549276
juA2dq+E82VLHPvupVGohg==,2020-03-10 01:38:03,35.1031516666667,129.059676666667,0.0,263.5,511,2.1442892477169995
bK8F48ndh8Dl9Bu3oieW5A==,2020-03-10 01:38:03,35.0978216666667,129.065381666667,102.3,360.0,511,1.540676296891226
rjFyyVyimurB7BM2WdKWWQ==,2020-03-10 01:38:04,35.0577666666667,129.008733333333,0.0,264.9,511,5.786513599559958
Na1KG4x44GiA7NoI6rKu+A==,2020-03-10 01:38:04,35.0829633333333,128.993038333333,0.0,348.7,185,6.408413383803881
RAb8Gy1WlpJNld1OqrEHHQ==,2020-03-10 01:38:04,35.0828466666667,128.993066666667,0.0,65.9,511,6.4061677408442534
CIua8RLUPGGA/95iwHa5FQ==,2020-03-10 01:38:04,35.0980433333333,129.064853333333,0.0,0.0,511,1.521439043981232
lgUpmIdgb/uQhvCyW+QiZw==,2020-03-10 01:38:09,34.8051,129.203583333333,13.3,232.0,232,33.49890190773182
JMFvij3VVsakldZnIxH8oA==,2020-03-10 01:38:09,34.65192,128.843108333333,10.0,53.2,52,51.99134644422559
re8aVtHSGuSR0ORXGufzkw==,2020-03-10 01:38:09,35.0805033333333,129.004016666667,0.0,0.0,511,5.409967120765195
c2YvZtQ/z+e0LqCxqJWsNQ==,2020-03-10 01:38:09,35.099765,129.061093333333,0.0,130.7,511,1.754010115517624
NOqZW0lkww1HNis9FqiV+A==,2020-03-10 01:38:09,34.8854783333333,128.700208333333,0.0,360.0,511,39.794946405778795
lgUpmIdgb/uQhvCyW+QiZw==,2020-03-10 01:38:09,34.8051,129.203583333333,13.3,232.0,232,33.50869547596761
JMFvij3VVsakldZnIxH8oA==,2020-03-10 01:38:09,34.65192,128.843108333333,10.0,53.2,52,51.986592510954004
re8aVtHSGuSR0ORXGufzkw==,2020-03-10 01:38:09,35.0805033333333,129.004016666667,0.0,0.0,511,5.391372071022208
c2YvZtQ/z+e0LqCxqJWsNQ==,2020-03-10 01:38:09,35.099765,129.061093333333,0.0,130.7,511,1.7493041232052948
NOqZW0lkww1HNis9FqiV+A==,2020-03-10 01:38:09,34.8854783333333,128.700208333333,0.0,360.0,511,39.78076494870805
FXvyXmukbrQmeeA8utc6QQ==,2020-03-10 01:38:12,35.0775016666667,128.802491666667,0.0,262.3,88,23.79609773842791
YS+hKrEf8JrtYb652ltcMA==,2020-03-10 01:38:12,35.0257333333333,129.081233333333,0.8,134.0,58,6.679235204616988
4KdQUtyGiO2kQ5R9N3Ol4w==,2020-03-10 01:38:12,35.0976833333333,129.065683333333,0.0,61.9,0,1.5222551527877648
bv44fr2kkSVIMCRHkoRhlQ==,2020-03-10 01:38:12,35.0827666666667,128.993216666667,0.0,128.9,185,6.3925424305315515
CIua8RLUPGGA/95iwHa5FQ==,2020-03-10 01:38:13,35.0980433333333,129.064853333333,0.0,342.0,511,1.544746512697661
CIua8RLUPGGA/95iwHa5FQ==,2020-03-10 01:38:13,35.0980433333333,129.064853333333,0.0,342.0,511,1.5589813215634492
CIua8RLUPGGA/95iwHa5FQ==,2020-03-10 01:38:13,35.0980433333333,129.064853333333,0.0,342.0,511,1.5482686959330532
CIua8RLUPGGA/95iwHa5FQ==,2020-03-10 01:38:13,35.0980433333333,129.064853333333,0.0,342.0,511,1.5588401544088195
McSRVfwQgs01icJ75bOrTA==,2020-03-10 01:38:15,35.078845,128.993385,0.0,250.1,511,6.396793879073875
KveWBFM4U1kc1gEy0XGjiA==,2020-03-10 01:38:16,35.475835,129.4025,0.0,151.6,511,53.3058064527321
JN2qBUBPgaa02OjaSeZE5Q==,2020-03-10 01:38:16,35.0995833333333,129.0612,0.0,34.0,511,1.7313864330872337
kDBnSuGX6kYxXd2T/S1C8Q==,2020-03-10 01:38:17,34.6707766666667,129.033338333333,2.7,167.4,151,45.937037845331474
lgUpmIdgb/uQhvCyW+QiZw==,2020-03-10 01:38:18,34.8047166666667,129.20305,13.3,232.0,232,33.52765322519294
aBA6Ln+vOjecHsEtYcMdxA==,2020-03-10 01:38:18,35.5249616666667,129.4441,0.0,12.6,113,59.952401008230325
r7LfpHekoIyTij9iNfdK/A==,2020-03-10 01:38:18,35.0576633333333,128.998086666667,0.0,360.0,511,6.603647940914933
lgUpmIdgb/uQhvCyW+QiZw==,2020-03-10 01:38:18,34.8047166666667,129.20305,13.3,232.0,232,33.51806036689679
aBA6Ln+vOjecHsEtYcMdxA==,2020-03-10 01:38:18,35.5249616666667,129.4441,0.0,12.6,113,59.94365131135541
r7LfpHekoIyTij9iNfdK/A==,2020-03-10 01:38:18,35.0576633333333,128.998086666667,0.0,360.0,511,6.61940470144687
c2YvZtQ/z+e0LqCxqJWsNQ==,2020-03-10 01:38:20,35.099765,129.061103333333,0.0,347.6,511,1.735561850358916
KgjoMKzQtV7+C6LMemncyQ==,2020-03-10 01:38:20,35.0803483333333,129.003806666667,0.0,326.6,355,5.44032718539837
GIJ16soGSLqWaUHEyCTIaw==,2020-03-10 01:38:22,34.99043,129.343096666667,5.9,218.0,219,27.565327521255924
4KdQUtyGiO2kQ5R9N3Ol4w==,2020-03-10 01:38:22,35.0976666666667,129.065683333333,0.0,61.9,0,1.5140819858690202
bv44fr2kkSVIMCRHkoRhlQ==,2020-03-10 01:38:22,35.0827666666667,128.993216666667,0.0,128.9,186,6.394812016807632
RAb8Gy1WlpJNld1OqrEHHQ==,2020-03-10 01:38:23,35.0828633333333,128.993081666667,0.0,110.6,511,6.405746272468815
juA2dq+E82VLHPvupVGohg==,2020-03-10 01:38:23,35.103115,129.059711666667,0.0,275.9,511,2.1310478978586334
CIua8RLUPGGA/95iwHa5FQ==,2020-03-10 01:38:23,35.0980416666667,129.064853333333,0.0,19.0,511,1.54926965434082
RAb8Gy1WlpJNld1OqrEHHQ==,2020-03-10 01:38:23,35.0828633333333,128.993081666667,0.0,110.6,511,6.420182038862594
juA2dq+E82VLHPvupVGohg==,2020-03-10 01:38:23,35.103115,129.059711666667,0.0,275.9,511,2.133316429343603
CIua8RLUPGGA/95iwHa5FQ==,2020-03-10 01:38:23,35.0980416666667,129.064853333333,0.0,19.0,511,1.5480220894126897
RAb8Gy1WlpJNld1OqrEHHQ==,2020-03-10 01:38:23,35.0828633333333,128.993081666667,0.0,110.6,511,6.40171171083749
juA2dq+E82VLHPvupVGohg==,2020-03-10 01:38:23,35.103115,129.059711666667,0.0,275.9,511,2.1023696131977907
CIua8RLUPGGA/95iwHa5FQ==,2020-03-10 01:38:23,35.0980416666667,129.064853333333,0.0,19.0,511,1.5215431024131723
RAb8Gy1WlpJNld1OqrEHHQ==,2020-03-10 01:38:23,35.0828633333333,128.993081666667,0.0,110.6,511,6.398877593883689
juA2dq+E82VLHPvupVGohg==,2020-03-10 01:38:23,35.103115,129.059711666667,0.0,275.9,511,2.1386211126475487
CIua8RLUPGGA/95iwHa5FQ==,2020-03-10 01:38:23,35.0980416666667,129.064853333333,0.0,19.0,511,1.5585438353203687
ZRZ3z57nB/VYZ9a8TUFoPg==,2020-03-10 01:38:25,35.04815,129.05455,0.7,134.9,195,4.063753715093698
qwd6zWiXAaMNy8WnyC+ztw==,2020-03-10 01:38:25,35.1074183333333,129.208895,10.9,39.7,41,13.528896338893015
bK8F48ndh8Dl9Bu3oieW5A==,2020-03-10 01:38:25,35.09783,129.065386666667,102.3,360.0,511,1.5385734289602602
aBA6Ln+vOjecHsEtYcMdxA==,2020-03-10 01:38:26,35.524965,129.444098333333,0.0,12.6,113,59.91891290659561
KveWBFM4U1kc1gEy0XGjiA==,2020-03-10 01:38:26,35.47584,129.402496666667,0.0,151.6,511,53.28971629346833
kDBnSuGX6kYxXd2T/S1C8Q==,2020-03-10 01:38:27,34.6706466666667,129.033378333333,2.9,166.7,151,45.960089642223984
JN2qBUBPgaa02OjaSeZE5Q==,2020-03-10 01:38:27,35.0995833333333,129.0612,0.0,31.0,511,1.7205632856989994
if8TozhkShFYSomJQhFbPQ==,2020-03-10 01:38:27,35.0435866666667,129.555663333333,10.7,217.1,219,45.120918564688544
kDBnSuGX6kYxXd2T/S1C8Q==,2020-03-10 01:38:27,34.6706466666667,129.033378333333,2.9,166.7,151,45.96125181324463
JN2qBUBPgaa02OjaSeZE5Q==,2020-03-10 01:38:27,35.0995833333333,129.0612,0.0,31.0,511,1.7195724906777348
if8TozhkShFYSomJQhFbPQ==,2020-03-10 01:38:27,35.0435866666667,129.555663333333,10.7,217.1,219,45.120118997054554
lgUpmIdgb/uQhvCyW+QiZw==,2020-03-10 01:38:28,34.80435,129.2024,13.4,232.0,232,33.53272297198272
r7LfpHekoIyTij9iNfdK/A==,2020-03-10 01:38:28,35.057655,128.998085,0.0,360.0,511,6.632055495945617
lgUpmIdgb/uQhvCyW+QiZw==,2020-03-10 01:38:28,34.80435,129.2024,13.4,232.0,232,33.538384212924136
r7LfpHekoIyTij9iNfdK/A==,2020-03-10 01:38:28,35.057655,128.998085,0.0,360.0,511,6.630826723621455
4KdQUtyGiO2kQ5R9N3Ol4w==,2020-03-10 01:38:32,35.0976666666667,129.065666666667,0.0,61.9,0,1.5276924107834298
bv44fr2kkSVIMCRHkoRhlQ==,2020-03-10 01:38:32,35.0827666666667,128.993216666667,0.0,128.9,186,6.386163660382371
ALrvtUwfEjnVHTh3KG1Rvw==,2020-03-10 01:38:32,35.0836283333333,128.993076666667,0.0,4.7,511,6.3974922226953765
4KdQUtyGiO2kQ5R9N3Ol4w==,2020-03-10 01:38:32,35.0976666666667,129.065666666667,0.0,61.9,0,1.5230617044347288
bv44fr2kkSVIMCRHkoRhlQ==,2020-03-10 01:38:32,35.0827666666667,128.993216666667,0.0,128.9,186,6.391719901542803
ALrvtUwfEjnVHTh3KG1Rvw==,2020-03-10 01:38:32,35.0836283333333,128.993076666667,0.0,4.7,511,6.402991509301339
Na1KG4x44GiA7NoI6rKu+A==,2020-03-10 01:38:34,35.0829583333333,128.993035,0.0,348.7,185,6.403104703973873
RAb8Gy1WlpJNld1OqrEHHQ==,2020-03-10 01:38:34,35.0828583333333,128.993093333333,0.0,176.9,511,6.398075241376062
ZRZ3z57nB/VYZ9a8TUFoPg==,2020-03-10 01:38:34,35.0481166666667,129.054566666667,0.6,127.2,197,4.10084097223666
qwd6zWiXAaMNy8WnyC+ztw==,2020-03-10 01:38:34,35.107785,129.209253333333,11.3,37.8,41,13.565552780608035
juA2dq+E82VLHPvupVGohg==,2020-03-10 01:38:34,35.1031066666667,129.059693333333,0.0,286.5,511,2.101498800336664
Na1KG4x44GiA7NoI6rKu+A==,2020-03-10 01:38:34,35.0829583333333,128.993035,0.0,348.7,185,6.409874675926227
RAb8Gy1WlpJNld1OqrEHHQ==,2020-03-10 01:38:34,35.0828583333333,128.993093333333,0.0,176.9,511,6.404791167737081
ZRZ3z57nB/VYZ9a8TUFoPg==,2020-03-10 01:38:34,35.0481166666667,129.054566666667,0.6,127.2,197,4.072178416108562
qwd6zWiXAaMNy8WnyC+ztw==,2020-03-10 01:38:34,35.107785,129.209253333333,11.3,37.8,41,13.564175732797873
juA2dq+E82VLHPvupVGohg==,2020-03-10 01:38:34,35.1031066666667,129.059693333333,0.0,286.5,511,2.132973317041704
aBA6Ln+vOjecHsEtYcMdxA==,2020-03-10 01:38:37,35.5249716666667,129.444096666667,0.0,12.6,113,59.9389842937151
JN2qBUBPgaa02OjaSeZE5Q==,2020-03-10 01:38:37,35.0995666666667,129.0612,0.0,16.0,511,1.7302213240468
r7LfpHekoIyTij9iNfdK/A==,2020-03-10 01:38:37,35.0576466666667,128.998081666667,0.0,360.0,511,6.626574851488782
aBA6Ln+vOjecHsEtYcMdxA==,2020-03-10 01:38:37,35.5249716666667,129.444096666667,0.0,12.6,113,59.93613323963338
JN2qBUBPgaa02OjaSeZE5Q==,2020-03-10 01:38:37,35.0995666666667,129.0612,0.0,16.0,511,1.7311865787213576
r7LfpHekoIyTij9iNfdK/A==,2020-03-10 01:38:37,35.0576466666667,128.998081666667,0.0,360.0,511,6.631320315695211
kDBnSuGX6kYxXd2T/S1C8Q==,2020-03-10 01:38:38,34.67051,129.033423333333,2.9,165.7,152,45.96041798739045
if8TozhkShFYSomJQhFbPQ==,2020-03-10 01:38:38,35.0431516666667,129.555258333333,10.7,217.3,220,45.108992297505296
lgUpmIdgb/uQhvCyW+QiZw==,2020-03-10 01:38:39,34.8039666666667,129.2018,13.4,232.0,232,33.5530123968521
